ParticipantID,BatteryChargeStartMonth,BatteryChargeStartDay,BatteryChargeStartHour,BatteryChargeStopMonth,BatteryChargeStopDay,BatteryChargeStopHour,ChargingTime(min),Starting_SoC,Ending_SoC,SoC_Diff
ST1067,8,24,12,8,24,15,196.0,0.5,1.0,0.5
ST1068,8,23,15,8,23,19,267.0,0.33,1.0,0.67
ST1075,8,23,17,8,23,23,404.0,0.0,1.0,1.0
ST1078,8,24,0,8,24,2,161.0,0.5,1.0,0.5
ST1101,8,20,18,8,20,23,308.0,0.25,1.0,0.75
ST1094,8,20,11,8,20,14,150.0,0.5,1.0,0.5
ST1094,8,24,9,8,24,10,3.0,0.83,0.83,0.0
ST1081,8,24,8,8,24,13,273.0,0.42,1.0,0.58
ST1076,8,24,19,8,24,20,54.0,0.33,0.5,0.17
ST1092,8,23,15,8,23,18,159.0,0.33,0.75,0.42
ST1103,8,24,10,8,24,11,95.0,0.92,1.0,0.08
ST1103,8,24,12,8,24,12,32.0,1.0,1.0,0.0
ST1103,8,24,13,8,24,14,56.0,0.83,0.92,0.09
ST1103,8,24,14,8,24,17,158.0,0.75,1.0,0.25
ST1086,8,23,16,8,23,19,157.0,0.5,1.0,0.5
ST1104,8,23,19,8,23,23,221.0,0.5,1.0,0.5
ST1031,8,23,22,8,24,3,272.0,0.42,1.0,0.58
MC10,8,22,16,8,22,17,40.0,1.0,1.0,0.0
CRG06,8,24,21,8,25,2,321.0,0.42,1.0,0.58
MC09,8,24,18,8,25,0,374.0,0.17,1.0,0.83
MC07,8,24,18,8,24,21,153.0,0.75,1.0,0.25
ST1006,8,24,18,8,24,23,308.0,0.33,1.0,0.67
MC04,8,22,19,8,23,1,325.0,0.17,1.0,0.83
CRG02,8,24,21,8,24,23,161.0,0.67,1.0,0.33
ST1001,8,24,19,8,25,2,406.0,0.42,1.0,0.58
ST1034,8,25,6,8,25,7,39.0,0.17,0.83,0.66
ST1007,8,24,16,8,24,20,233.0,0.5,1.0,0.5
MC03,8,24,16,8,24,20,264.0,0.42,1.0,0.58
CRG10,8,24,20,8,24,20,24.0,0.67,0.67,0.0
CRG10,8,24,20,8,24,21,20.0,0.67,0.75,0.08
CRG10,8,24,21,8,25,0,181.0,0.75,1.0,0.25
ST1030,8,25,5,8,25,5,18.0,0.33,0.75,0.42
ST1030,8,25,10,8,25,11,9.0,0.67,0.75,0.08
ST1030,8,25,16,8,25,18,81.0,0.5,0.75,0.25
ST1064,8,24,18,8,24,20,136.0,0.83,1.0,0.17
ST1038,8,24,17,8,24,20,179.0,0.58,1.0,0.42
JD06,8,24,17,8,24,20,201.0,0.67,1.0,0.33
CRG04,8,25,15,8,25,17,114.0,0.25,0.58,0.33
WC04,8,24,16,8,24,17,73.0,0.58,0.83,0.25
WC04,8,25,16,8,25,18,149.0,0.33,0.83,0.5
WC09,8,25,8,8,25,13,301.0,0.33,1.0,0.67
SS07,8,24,19,8,24,21,169.0,0.67,0.92,0.25
JD09,8,24,15,8,24,16,56.0,1.0,1.0,0.0
ST1037,8,24,16,8,24,21,300.0,0.33,1.0,0.67
ST1039,8,24,20,8,24,23,172.0,0.25,0.83,0.58
ST1039,8,25,7,8,25,11,276.0,0.42,0.92,0.5
ST1039,8,25,13,8,25,16,198.0,0.5,1.0,0.5
ST1042,8,24,7,8,24,12,324.0,0.25,1.0,0.75
ST1042,8,25,7,8,25,8,55.0,0.75,0.83,0.08
ST1042,8,25,8,8,25,12,201.0,0.83,1.0,0.17
ST1043,8,24,5,8,24,14,511.0,0.25,1.0,0.75
ST1047,8,25,16,8,25,20,242.0,0.5,1.0,0.5
CC09,8,25,16,8,25,17,22.0,0.58,0.67,0.09
ST1009,8,24,23,8,25,1,149.0,0.5,1.0,0.5
ST1065,8,17,18,8,17,21,189.0,0.33,1.0,0.67
ST1065,8,18,7,8,18,12,337.0,0.5,1.0,0.5
ST1065,8,18,19,8,18,23,258.0,0.33,1.0,0.67
ST1065,8,19,6,8,19,11,244.0,0.58,1.0,0.42
ST1065,8,19,16,8,19,19,156.0,0.5,1.0,0.5
ST1065,8,20,17,8,20,20,166.0,0.42,1.0,0.58
ST1065,8,21,16,8,21,19,170.0,0.5,1.0,0.5
ST1065,8,22,10,8,22,10,27.0,1.0,1.0,0.0
ST1065,8,24,6,8,24,12,333.0,0.5,1.0,0.5
ST1065,8,24,17,8,24,20,164.0,0.5,1.0,0.5
ST1065,8,25,8,8,25,13,341.0,0.5,1.0,0.5
BL06,8,25,8,8,25,9,55.0,0.75,0.92,0.17
YH05,8,24,17,8,25,2,551.0,0.25,1.0,0.75
YH05,8,25,6,8,25,9,176.0,0.67,1.0,0.33
YH05,8,25,9,8,25,10,74.0,0.92,1.0,0.08
ST1111,8,25,6,8,25,11,277.0,0.33,1.0,0.67
ST1111,8,25,16,8,25,17,58.0,0.92,1.0,0.08
SS207,8,25,7,8,25,11,236.0,0.58,1.0,0.42
ST1060,8,24,16,8,24,20,249.0,0.5,1.0,0.5
ST1060,8,25,15,8,25,17,147.0,0.75,1.0,0.25
YH04,8,24,18,8,24,22,254.0,0.5,1.0,0.5
JD10,8,25,8,8,25,15,406.0,0.0,1.0,1.0
JD04,8,23,23,8,24,1,135.0,0.75,1.0,0.25
JD04,8,24,23,8,25,0,43.0,1.0,1.0,0.0
ST1061,8,25,2,8,25,5,199.0,0.25,1.0,0.75
BL02,8,24,17,8,24,20,203.0,0.58,1.0,0.42
ST1071,8,25,8,8,25,9,83.0,1.0,1.0,0.0
ST1071,8,25,12,8,25,12,27.0,0.42,0.92,0.5
ST1071,8,25,14,8,25,14,36.0,0.25,0.92,0.67
ST1071,8,25,16,8,25,16,26.0,0.5,0.92,0.42
ST1071,8,25,18,8,25,20,118.0,0.58,0.92,0.34
YH11,8,25,5,8,25,11,319.0,0.33,1.0,0.67
ST1083,8,24,18,8,24,19,39.0,0.17,0.92,0.75
SS203,8,24,19,8,24,20,106.0,0.5,0.83,0.33
SW05,8,25,7,8,25,14,402.0,0.33,1.0,0.67
SW06,8,25,5,8,25,8,201.0,0.08,0.42,0.34
SW12,8,24,16,8,25,2,610.0,0.17,1.0,0.83
SS206,8,25,15,8,25,16,89.0,0.5,0.83,0.33
ST1082,8,24,15,8,24,19,242.0,0.5,1.0,0.5
ST1082,8,24,20,8,24,20,0.0,1.0,1.0,0.0
ST1082,8,25,15,8,25,19,250.0,0.42,1.0,0.58
ST1082,8,25,20,8,25,20,0.0,1.0,1.0,0.0
ST1099,8,24,19,8,25,0,270.0,0.42,1.0,0.58
ST1062,8,24,23,8,25,3,277.0,0.42,1.0,0.58
ST1072,8,24,23,8,25,3,230.0,0.5,1.0,0.5
ST1080,8,24,20,8,25,0,272.0,0.42,1.0,0.58
BL05,8,25,15,8,25,19,250.0,0.42,1.0,0.58
ST1094,8,24,13,8,24,16,160.0,0.5,1.0,0.5
ST1100,8,24,18,8,25,5,708.0,0.08,1.0,0.92
ST1077,8,24,20,8,25,1,317.0,0.33,1.0,0.67
ST1084,8,24,18,8,24,21,183.0,0.5,1.0,0.5
ST1076,8,25,5,8,25,6,117.0,0.5,0.75,0.25
ST1103,8,25,6,8,25,9,171.0,0.67,1.0,0.33
ST1103,8,25,11,8,25,12,49.0,1.0,1.0,0.0
ST1104,8,24,19,8,25,0,291.0,0.33,1.0,0.67
ST1031,8,25,9,8,25,11,110.0,0.67,1.0,0.33
ST1031,8,25,14,8,25,15,97.0,0.92,1.0,0.08
ST1042,8,26,12,8,26,13,75.0,1.0,1.0,0.0
SS203,8,25,18,8,25,20,118.0,0.42,0.83,0.41
ST1103,8,26,6,8,26,9,173.0,0.67,1.0,0.33
ST1007,8,25,18,8,25,23,250.0,0.5,1.0,0.5
ST1062,8,25,23,8,26,5,373.0,0.08,1.0,0.92
BL05,8,25,20,8,25,22,113.0,0.83,1.0,0.17
MC09,8,25,15,8,25,19,242.0,0.5,1.0,0.5
SS207,8,26,12,8,26,13,68.0,0.92,1.0,0.08
ST1086,8,26,10,8,26,12,96.0,0.33,0.83,0.5
ST1094,8,26,17,8,26,17,36.0,0.5,0.92,0.42
ST1053,8,25,17,8,25,19,174.0,0.67,1.0,0.33
ST1039,8,26,13,8,26,14,34.0,0.25,0.92,0.67
JD04,8,25,23,8,26,0,84.0,0.08,0.25,0.17
JD06,8,25,22,8,26,1,228.0,0.5,1.0,0.5
YH04,8,25,19,8,26,0,308.0,0.33,1.0,0.67
ST1065,8,25,17,8,25,20,177.0,0.42,1.0,0.58
ST1091,8,25,16,8,25,19,158.0,0.58,1.0,0.42
ST1091,8,26,6,8,26,6,6.0,1.0,1.0,0.0
CRG10,8,25,20,8,25,23,185.0,0.58,1.0,0.42
ST1031,8,25,22,8,26,0,149.0,0.83,1.0,0.17
ST1072,8,25,23,8,26,3,233.0,0.58,1.0,0.42
ST1065,8,26,6,8,26,11,308.0,0.5,1.0,0.5
CC10,8,22,17,8,22,23,372.0,0.17,1.0,0.83
ST1063,8,25,17,8,25,21,222.0,0.17,1.0,0.83
ST1028,8,26,5,8,26,5,33.0,0.33,0.92,0.59
ST1043,8,25,10,8,25,15,258.0,0.5,1.0,0.5
ST1076,8,26,18,8,26,18,7.0,0.42,0.58,0.16
CRG04,8,25,17,8,25,21,253.0,0.5,1.0,0.5
YH11,8,26,5,8,26,11,340.0,0.25,1.0,0.75
YH03,8,26,14,8,26,18,208.0,0.17,0.75,0.58
SW03,8,26,3,8,26,5,112.0,0.83,1.0,0.17
ST1039,8,25,17,8,25,18,13.0,0.5,0.75,0.25
ST1028,8,26,16,8,26,16,21.0,0.5,0.83,0.33
WC03,8,26,10,8,26,12,146.0,0.83,1.0,0.17
SS07,8,25,17,8,25,21,216.0,0.75,1.0,0.25
BL06,8,25,16,8,25,21,309.0,0.25,1.0,0.75
ST1101,8,24,18,8,25,0,356.0,0.17,1.0,0.83
ST1080,8,26,8,8,26,9,60.0,0.58,0.75,0.17
ST1085,8,25,21,8,26,1,245.0,0.5,1.0,0.5
JD09,8,25,16,8,25,18,168.0,0.75,1.0,0.25
JD11,8,26,7,8,26,7,14.0,0.25,0.67,0.42
ST1087,8,26,0,8,26,6,350.0,0.08,1.0,0.92
ST1081,8,26,8,8,26,14,353.0,0.25,1.0,0.75
ST1042,8,26,7,8,26,11,261.0,0.67,1.0,0.33
SW03,8,25,17,8,25,21,288.0,0.33,1.0,0.67
CRG08,8,25,16,8,25,18,120.0,0.25,0.67,0.42
CRG08,8,26,6,8,26,7,50.0,0.67,0.75,0.08
ST1037,8,25,21,8,26,2,345.0,0.25,1.0,0.75
CRG02,8,25,21,8,25,23,166.0,0.75,1.0,0.25
ST1028,8,26,6,8,26,6,32.0,0.58,0.92,0.34
SS204,8,26,15,8,26,18,163.0,0.25,0.75,0.5
ST1107,8,26,6,8,26,7,25.0,0.42,0.83,0.41
ST1020,8,24,16,8,24,20,224.0,0.5,1.0,0.5
MC10,8,25,8,8,25,12,239.0,0.75,1.0,0.25
SW11,8,25,18,8,25,19,26.0,0.08,0.08,0.0
SW11,8,25,20,8,26,3,405.0,0.08,1.0,0.92
YH06,8,25,18,8,25,23,295.0,0.42,1.0,0.58
WC09,8,26,8,8,26,11,187.0,0.67,1.0,0.33
YH10,8,25,20,8,26,0,287.0,0.33,1.0,0.67
ST1055,8,24,18,8,24,21,231.0,0.5,1.0,0.5
ST1082,8,25,21,8,25,21,0.0,1.0,1.0,0.0
ST1094,8,26,15,8,26,16,18.0,0.33,0.83,0.5
ST1046,8,25,17,8,26,1,487.0,0.33,1.0,0.67
ST1094,8,26,10,8,26,11,41.0,0.5,0.75,0.25
SW01,8,25,21,8,26,0,175.0,0.67,1.0,0.33
ST1060,8,25,20,8,25,22,144.0,0.83,1.0,0.17
ST1028,8,25,23,8,26,4,285.0,0.42,1.0,0.58
ST1064,8,25,19,8,25,20,87.0,0.92,1.0,0.08
BL02,8,25,17,8,25,20,194.0,0.58,1.0,0.42
WC08,8,24,16,8,24,18,81.0,0.75,1.0,0.25
WC08,8,24,18,8,24,19,53.0,1.0,1.0,0.0
WC08,8,26,7,8,26,8,50.0,1.0,1.0,0.0
JD04,8,26,8,8,26,15,399.0,0.0,1.0,1.0
ST1006,8,25,16,8,25,21,261.0,0.42,1.0,0.58
ST1006,8,25,21,8,25,21,21.0,1.0,1.0,0.0
BL04,8,24,22,8,25,1,198.0,0.58,1.0,0.42
ST1076,8,26,4,8,26,6,133.0,0.42,0.75,0.33
ST1009,8,25,23,8,25,23,38.0,0.58,0.75,0.17
ST1045,8,25,23,8,26,4,277.0,0.33,1.0,0.67
ST1067,8,25,14,8,25,18,259.0,0.5,1.0,0.5
SW06,8,25,19,8,26,4,589.0,0.17,1.0,0.83
ST1099,8,26,7,8,26,8,33.0,0.17,0.83,0.66
ST1114,8,26,0,8,26,5,300.0,0.25,1.0,0.75
ST1036,8,25,23,8,26,4,300.0,0.08,1.0,0.92
ST1039,8,26,6,8,26,12,363.0,0.17,0.75,0.58
SS211,8,26,4,8,26,9,305.0,0.25,1.0,0.75
MC07,8,25,20,8,25,21,78.0,0.92,1.0,0.08
MC10,8,26,20,8,26,22,105.0,0.83,1.0,0.17
ST1047,8,27,18,8,27,20,101.0,0.33,0.67,0.34
ST1092,8,26,18,8,26,23,297.0,0.42,1.0,0.58
ST1060,8,27,12,8,27,14,138.0,0.67,1.0,0.33
SS203,8,26,18,8,26,20,114.0,0.5,0.83,0.33
SW06,8,27,8,8,27,13,255.0,0.5,1.0,0.5
ST1067,8,26,15,8,26,20,291.0,0.33,1.0,0.67
CRG02,8,26,21,8,26,23,167.0,0.67,1.0,0.33
MC09,8,26,15,8,26,18,169.0,0.67,1.0,0.33
ST1038,8,27,16,8,27,17,68.0,0.83,1.0,0.17
SS212,8,14,16,8,14,23,393.0,0.25,1.0,0.75
SS212,8,15,16,8,15,18,88.0,0.83,1.0,0.17
SS212,8,16,15,8,16,20,311.0,0.33,1.0,0.67
SS212,8,19,10,8,19,12,149.0,0.67,0.92,0.25
SS212,8,22,9,8,22,14,288.0,0.33,1.0,0.67
SS212,8,25,10,8,25,12,67.0,0.75,0.83,0.08
ST1100,8,26,18,8,27,2,511.0,0.33,1.0,0.67
ST1028,8,26,23,8,27,3,248.0,0.08,0.75,0.67
YH11,8,27,5,8,27,11,333.0,0.25,1.0,0.75
BL02,8,26,19,8,26,23,239.0,0.42,1.0,0.58
ST1072,8,26,23,8,27,2,207.0,0.58,1.0,0.42
ST1001,8,26,19,8,27,0,329.0,0.58,1.0,0.42
SS206,8,26,16,8,26,18,124.0,0.42,0.83,0.41
MC07,8,26,18,8,26,21,133.0,0.83,1.0,0.17
ST1053,8,27,17,8,27,17,13.0,0.58,0.58,0.0
CRG11,8,26,18,8,26,23,281.0,0.33,1.0,0.67
ST1038,8,26,19,8,26,21,148.0,0.75,1.0,0.25
WC04,8,27,11,8,27,12,47.0,0.5,0.67,0.17
ST1101,8,26,19,8,26,20,62.0,0.92,1.0,0.08
ST1007,8,26,17,8,26,21,277.0,0.5,1.0,0.5
ST1094,8,27,7,8,27,8,60.0,0.58,0.92,0.34
CRG08,8,27,6,8,27,7,60.0,0.25,0.5,0.25
ST1037,8,26,17,8,26,22,336.0,0.25,1.0,0.75
ST1076,8,27,5,8,27,6,89.0,0.5,0.75,0.25
WC03,8,26,15,8,26,17,157.0,0.67,1.0,0.33
ST1030,8,27,18,8,27,20,93.0,0.25,0.58,0.33
SS212,8,27,15,8,27,17,157.0,0.33,0.75,0.42
ST1082,8,26,21,8,27,0,154.0,0.75,1.0,0.25
ST1099,8,27,10,8,27,15,308.0,0.17,0.75,0.58
SS203,8,27,17,8,27,18,18.0,0.42,0.42,0.0
SS207,8,26,20,8,26,23,202.0,0.58,1.0,0.42
YH06,8,27,7,8,27,11,278.0,0.42,1.0,0.58
ST1042,8,27,7,8,27,12,262.0,0.67,1.0,0.33
ST1061,8,26,4,8,26,5,83.0,0.33,0.75,0.42
ST1061,8,27,5,8,27,7,120.0,0.83,1.0,0.17
ST1065,8,27,7,8,27,12,300.0,0.58,1.0,0.42
YH05,8,25,16,8,25,23,431.0,0.33,1.0,0.67
ST1064,8,26,19,8,26,21,126.0,0.83,1.0,0.17
WC09,8,27,7,8,27,12,275.0,0.42,1.0,0.58
ST1084,8,26,17,8,26,19,128.0,0.58,1.0,0.42
ST1002,8,10,21,8,11,3,342.0,0.17,1.0,0.83
ST1055,8,27,7,8,27,12,312.0,0.33,1.0,0.67
ST1102,8,27,14,8,27,16,135.0,0.67,1.0,0.33
WC04,8,25,22,8,25,23,112.0,0.5,0.83,0.33
YH01,8,25,17,8,25,22,268.0,0.42,1.0,0.58
SW05,8,27,16,8,27,17,84.0,0.75,0.83,0.08
ST1073,8,27,7,8,27,8,98.0,0.33,0.67,0.34
ST1037,8,27,8,8,27,10,100.0,0.92,1.0,0.08
SS11,8,26,18,8,26,23,354.0,0.08,1.0,0.92
JD06,8,26,12,8,26,15,148.0,0.75,1.0,0.25
JD11,8,26,20,8,26,21,49.0,0.42,1.0,0.58
ST1060,8,27,15,8,27,16,68.0,1.0,1.0,0.0
ST1055,8,27,5,8,27,6,37.0,0.75,0.75,0.0
ST1042,8,27,18,8,27,19,55.0,0.5,1.0,0.5
SS205,8,26,13,8,26,18,331.0,0.17,1.0,0.83
ST1060,8,26,16,8,26,20,208.0,0.58,1.0,0.42
ST1009,8,26,23,8,27,2,192.0,0.42,1.0,0.58
ST1065,8,26,18,8,26,21,194.0,0.25,1.0,0.75
SS202,8,26,15,8,26,21,345.0,0.17,1.0,0.83
ST1059,8,26,22,8,27,1,224.0,0.58,1.0,0.42
SW03,8,27,7,8,27,14,415.0,0.25,1.0,0.75
MC03,8,25,21,8,26,2,340.0,0.25,1.0,0.75
BL05,8,27,13,8,27,14,109.0,0.58,0.92,0.34
SS211,8,27,4,8,27,9,299.0,0.33,1.0,0.67
BL03,8,21,20,8,21,21,53.0,0.67,0.83,0.16
YH10,8,26,20,8,26,23,183.0,0.58,1.0,0.42
WC03,8,27,15,8,27,16,69.0,0.67,0.92,0.25
SS07,8,26,18,8,26,20,142.0,0.83,1.0,0.17
ST1054,8,27,12,8,27,13,44.0,0.08,0.92,0.84
ST1077,8,27,10,8,27,13,199.0,0.33,0.92,0.59
ST1045,8,28,0,8,28,4,296.0,0.25,1.0,0.75
SW06,8,28,11,8,28,12,95.0,0.42,0.67,0.25
YH14,8,27,21,8,28,3,402.0,0.17,1.0,0.83
CC04,8,27,21,8,28,2,298.0,0.25,1.0,0.75
ST1065,8,27,17,8,27,21,249.0,0.42,1.0,0.58
ST1055,8,28,8,8,28,11,186.0,0.67,1.0,0.33
SS206,8,27,18,8,27,19,101.0,0.5,0.83,0.33
YH04,8,27,18,8,27,21,157.0,0.75,1.0,0.25
MC05,8,28,7,8,28,11,273.0,0.17,1.0,0.83
ST1082,8,27,15,8,27,18,194.0,0.75,1.0,0.25
ST1082,8,27,20,8,27,20,0.0,1.0,1.0,0.0
ST1066,8,27,19,8,28,1,349.0,0.58,1.0,0.42
ST1099,8,28,7,8,28,7,17.0,0.42,0.75,0.33
CRG03,8,26,6,8,26,9,183.0,0.25,0.75,0.5
CRG03,8,26,19,8,27,0,254.0,0.42,1.0,0.58
SS205,8,28,19,8,28,19,33.0,0.58,0.67,0.09
CRG04,8,27,15,8,27,19,209.0,0.58,1.0,0.42
ST1037,8,27,18,8,27,23,289.0,0.33,1.0,0.67
SS212,8,27,19,8,27,22,195.0,0.67,1.0,0.33
ST1006,8,28,18,8,28,19,40.0,0.33,0.92,0.59
ST1091,8,27,17,8,27,20,169.0,0.58,1.0,0.42
ST1091,8,28,6,8,28,7,10.0,1.0,1.0,0.0
JD11,8,28,11,8,28,12,99.0,0.42,0.58,0.16
ST1009,8,27,17,8,27,18,99.0,0.67,0.92,0.25
ST1009,8,27,23,8,27,23,0.0,0.92,0.92,0.0
ST1107,8,28,7,8,28,7,8.0,0.08,0.25,0.17
ST1086,8,27,23,8,28,3,220.0,0.67,1.0,0.33
SS204,8,27,19,8,27,23,203.0,0.58,1.0,0.42
ST1076,8,28,4,8,28,6,158.0,0.33,0.75,0.42
ST1044,8,28,8,8,28,12,263.0,0.25,1.0,0.75
ST1007,8,27,19,8,27,22,132.0,0.83,1.0,0.17
ST1070,8,27,20,8,27,22,154.0,0.67,1.0,0.33
ST1067,8,28,11,8,28,14,212.0,0.58,1.0,0.42
MC09,8,27,16,8,27,20,257.0,0.5,1.0,0.5
YH12,8,28,11,8,28,15,262.0,0.67,1.0,0.33
ST1042,8,28,13,8,28,16,162.0,0.5,1.0,0.5
SW05,8,28,12,8,28,13,52.0,0.83,0.83,0.0
BL05,8,27,15,8,27,17,122.0,0.92,1.0,0.08
ST1043,8,27,19,8,27,22,211.0,0.58,1.0,0.42
SS07,8,28,17,8,28,19,146.0,0.75,1.0,0.25
CRG08,8,28,6,8,28,7,60.0,0.25,0.5,0.25
MC02,8,27,17,8,27,21,272.0,0.42,1.0,0.58
ST1072,8,27,23,8,28,4,291.0,0.33,1.0,0.67
WC08,8,28,7,8,28,8,35.0,0.5,0.58,0.08
WC08,8,28,8,8,28,9,75.0,0.58,0.75,0.17
ST1038,8,27,18,8,27,19,71.0,1.0,1.0,0.0
JD06,8,27,18,8,27,20,90.0,1.0,1.0,0.0
SS07,8,27,18,8,27,21,179.0,0.75,1.0,0.25
ST1053,8,27,18,8,27,22,244.0,0.5,1.0,0.5
WC01,8,5,10,8,5,11,86.0,0.92,1.0,0.08
ST1006,8,27,19,8,28,0,315.0,0.33,1.0,0.67
ST1006,8,28,6,8,28,6,25.0,1.0,1.0,0.0
YH06,8,27,19,8,27,22,171.0,0.75,1.0,0.25
ST1101,8,28,8,8,28,8,29.0,0.17,0.75,0.58
MC10,8,27,10,8,27,11,77.0,1.0,1.0,0.0
ST1094,8,27,16,8,27,18,142.0,0.58,1.0,0.42
ST1094,8,28,8,8,28,9,65.0,1.0,1.0,0.0
ST1076,8,28,18,8,28,18,20.0,0.42,0.83,0.41
ST1006,8,28,7,8,28,8,34.0,0.58,0.92,0.34
ST1092,8,27,17,8,27,20,203.0,0.58,1.0,0.42
ST1031,8,27,23,8,28,2,172.0,0.83,1.0,0.17
WC04,8,27,13,8,27,15,127.0,0.42,0.83,0.41
SW10,8,27,21,8,27,23,166.0,0.67,1.0,0.33
SS205,8,27,20,8,27,20,6.0,0.42,0.42,0.0
SS205,8,27,21,8,28,2,273.0,0.42,1.0,0.58
MC07,8,27,17,8,27,19,148.0,0.75,1.0,0.25
ST1064,8,27,18,8,27,21,179.0,0.58,1.0,0.42
ST1086,8,28,12,8,28,14,121.0,0.67,1.0,0.33
SS205,8,28,19,8,28,20,66.0,0.67,0.83,0.16
ST1052,8,28,8,8,28,12,226.0,0.5,1.0,0.5
ST1036,8,27,23,8,28,4,300.0,0.08,0.92,0.84
SS203,8,27,19,8,27,22,134.0,0.33,0.83,0.5
ST1077,8,28,19,8,28,19,20.0,0.33,0.75,0.42
ST1110,8,26,16,8,26,20,234.0,0.5,1.0,0.5
ST1101,8,28,17,8,28,18,27.0,0.17,0.75,0.58
ST1061,8,28,2,8,28,5,214.0,0.17,1.0,0.83
JD09,8,26,16,8,26,18,159.0,0.75,1.0,0.25
ST1084,8,27,18,8,27,19,98.0,0.67,1.0,0.33
ST1038,8,28,11,8,28,11,5.0,0.67,0.67,0.0
ST1012,8,27,21,8,27,22,62.0,0.5,0.75,0.25
ST1012,8,28,9,8,28,11,161.0,0.75,1.0,0.25
ST1044,8,19,23,8,20,4,282.0,0.33,1.0,0.67
ST1044,8,20,13,8,20,15,112.0,0.58,0.83,0.25
ST1044,8,20,23,8,21,4,288.0,0.33,1.0,0.67
ST1044,8,21,9,8,21,12,189.0,0.67,1.0,0.33
ST1044,8,23,23,8,24,5,330.0,0.17,1.0,0.83
ST1044,8,24,12,8,24,13,19.0,0.58,0.83,0.25
ST1044,8,25,8,8,25,12,237.0,0.5,1.0,0.5
ST1044,8,26,8,8,26,11,172.0,0.58,1.0,0.42
ST1044,8,27,8,8,27,11,194.0,0.67,1.0,0.33
ST1044,8,27,14,8,27,15,83.0,0.67,0.92,0.25
JD11,8,28,17,8,28,20,174.0,0.17,0.67,0.5
MC06,8,27,20,8,28,0,270.0,0.33,1.0,0.67
ST1031,8,28,20,8,28,20,17.0,0.92,0.92,0.0
ST1053,8,28,15,8,28,17,144.0,0.33,0.75,0.42
ST1062,8,27,23,8,28,3,240.0,0.5,1.0,0.5
ST1041,8,28,21,8,28,21,29.0,0.25,0.75,0.5
ST1049,8,28,10,8,28,15,292.0,0.33,1.0,0.67
CC04,8,28,17,8,28,19,113.0,0.83,1.0,0.17
CC04,8,28,19,8,28,20,28.0,1.0,1.0,0.0
ST1047,8,28,11,8,28,17,361.0,0.17,1.0,0.83
SW06,8,28,10,8,28,10,22.0,0.42,0.42,0.0
MC10,8,28,8,8,28,10,124.0,0.92,1.0,0.08
MC09,8,28,15,8,28,18,177.0,0.58,1.0,0.42
MC07,8,28,13,8,28,14,52.0,1.0,1.0,0.0
ST1006,8,28,20,8,29,0,229.0,0.42,1.0,0.58
ST1006,8,29,7,8,29,8,9.0,0.58,0.75,0.17
CC04,8,28,21,8,28,21,21.0,1.0,1.0,0.0
CC04,8,29,11,8,29,12,45.0,0.42,0.92,0.5
CC04,8,29,12,8,29,13,33.0,0.75,1.0,0.25
CC04,8,29,14,8,29,14,36.0,0.25,1.0,0.75
ST1034,8,29,10,8,29,10,48.0,0.08,0.92,0.84
CRG08,8,29,5,8,29,7,120.0,0.33,0.67,0.34
CRG08,8,29,12,8,29,12,18.0,0.5,0.83,0.33
CRG08,8,29,17,8,29,17,30.0,0.08,0.92,0.84
ST1052,8,29,7,8,29,10,193.0,0.67,1.0,0.33
ST1064,8,28,18,8,28,20,147.0,0.75,1.0,0.25
ST1038,8,28,15,8,28,19,242.0,0.42,1.0,0.58
JD06,8,28,23,8,29,3,245.0,0.42,1.0,0.58
WC08,8,28,12,8,28,17,280.0,0.42,1.0,0.58
WC08,8,28,18,8,28,18,18.0,1.0,1.0,0.0
WC08,8,28,18,8,28,19,21.0,1.0,1.0,0.0
CRG04,8,28,18,8,28,22,235.0,0.5,1.0,0.5
ST1035,8,14,11,8,14,17,345.0,0.17,1.0,0.83
ST1035,8,15,15,8,15,19,215.0,0.58,1.0,0.42
ST1035,8,16,15,8,16,19,241.0,0.5,1.0,0.5
ST1035,8,17,6,8,17,8,127.0,0.58,0.92,0.34
ST1035,8,17,15,8,17,19,209.0,0.58,1.0,0.42
ST1035,8,18,8,8,18,11,160.0,0.67,1.0,0.33
ST1035,8,20,17,8,20,20,161.0,0.67,1.0,0.33
ST1035,8,23,16,8,23,19,183.0,0.67,1.0,0.33
ST1035,8,24,15,8,24,18,194.0,0.58,1.0,0.42
ST1035,8,27,15,8,27,20,266.0,0.42,1.0,0.58
WC01,8,28,9,8,28,11,125.0,0.83,1.0,0.17
SS07,8,29,19,8,29,21,148.0,0.58,0.75,0.17
SS11,8,29,12,8,29,13,22.0,0.42,0.5,0.08
SS11,8,29,13,8,29,15,102.0,0.5,0.75,0.25
SS11,8,29,16,8,29,16,16.0,0.58,0.83,0.25
ST1042,8,28,17,8,28,21,230.0,0.83,1.0,0.17
ST1041,8,29,20,8,29,20,12.0,0.5,0.75,0.25
ST1041,8,29,20,8,29,20,7.0,0.25,0.42,0.17
WC03,8,28,21,8,28,22,89.0,0.92,1.0,0.08
WC03,8,29,9,8,29,9,27.0,1.0,1.0,0.0
ST1046,8,28,17,8,29,1,511.0,0.25,1.0,0.75
SS201,8,25,15,8,25,20,318.0,0.25,1.0,0.75
SS205,8,28,21,8,28,23,143.0,0.83,1.0,0.17
BL06,8,27,7,8,27,12,252.0,0.5,1.0,0.5
